Daniel	M	28685	1993
Nicholas	M	28107	1993
Jacob	M	27484	1993
Andrew	M	27319	1993
Jessica	F	32117	1994
Ashley	F	30278	1994
Emily	F	24149	1994
Samantha	F	22820	1994
Sarah	F	22291	1994
Taylor	F	20733	1994
Brittany	F	18901	1994
Amanda	F	18718	1994
Elizabeth	F	16782	1994
Megan	F	16580	1994
Michael	M	44469	1994
Christopher	M	34800	1994
Matthew	M	33648	1994
Joshua	M	31372	1994
Tyler	M	30477	1994
Brandon	M	29487	1994
Jacob	M	29412	1994
Daniel	M	28060	1994
Nicholas	M	27762	1994
Andrew	M	26009	1994
Jessica	F	27938	1995
Ashley	F	26602	1995
Emily	F	24380	1995
Samantha	F	21644	1995
Sarah	F	21383	1995
Taylor	F	20425	1995
Hannah	F	17010	1995
Brittany	F	16476	1995
Amanda	F	16351	1995
Elizabeth	F	16185	1995
Michael	M	41402	1995
Matthew	M	32875	1995
Christopher	M	32674	1995
Jacob	M	31129	1995
Joshua	M	30718	1995
Nicholas	M	29156	1995
Tyler	M	29154	1995
Brandon	M	26904	1995
Daniel	M	26722	1995
Austin	M	25905	1995
Emily	F	25151	1996
Jessica	F	24198	1996
Ashley	F	23677	1996
Sarah	F	21040	1996
Samantha	F	20548	1996
Taylor	F	19152	1996
Hannah	F	18596	1996
Alexis	F	16589	1996
Rachel	F	16117	1996
Elizabeth	F	15998	1996
Michael	M	38364	1996
Matthew	M	32073	1996
Jacob	M	31925	1996
Christopher	M	30901	1996
Joshua	M	29170	1996
Nicholas	M	27720	1996
Tyler	M	26953	1996
Brandon	M	25846	1996
Austin	M	25660	1996
Andrew	M	25235	1996
Emily	F	25732	1997
Jessica	F	21042	1997
Ashley	F	20896	1997
Sarah	F	20707	1997
Hannah	F	20593	1997
Samantha	F	20169	1997
Taylor	F	19502	1997
Alexis	F	17170	1997
Elizabeth	F	15423	1997
Madison	F	15188	1997
Michael	M	37549	1997
Jacob	M	34153	1997
Matthew	M	31514	1997
Christopher	M	29105	1997
Joshua	M	28284	1997
Nicholas	M	27257	1997
Andrew	M	25199	1997
Brandon	M	25193	1997
Austin	M	25117	1997
Tyler	M	24876	1997
Emily	F	26182	1998
Hannah	F	21373	1998
Samantha	F	20192	1998
Sarah	F	19884	1998
Ashley	F	19873	1998
Alexis	F	19778	1998
Taylor	F	18572	1998
Jessica	F	18235	1998
Madison	F	17787	1998
Elizabeth	F	15187	1998
Michael	M	36615	1998
Jacob	M	36016	1998
Matthew	M	31142	1998
Joshua	M	28089	1998
Christopher	M	27002	1998
Nicholas	M	26634	1998
Brandon	M	23829	1998
Tyler	M	23711	1998
Andrew	M	23658	1998
Austin	M	23477	1998
Emily	F	26539	1999
Hannah	F	21676	1999
Alexis	F	19234	1999
Sarah	F	19104	1999
Samantha	F	19038	1999
Ashley	F	18136	1999
Madison	F	18053	1999
Taylor	F	16905	1999
Jessica	F	16348	1999
Elizabeth	F	15345	1999
Jacob	M	35363	1999
Michael	M	33912	1999
Matthew	M	30415	1999
Joshua	M	27258	1999
Nicholas	M	25638	1999
Christopher	M	25603	1999
Andrew	M	23855	1999
Joseph	M	23213	1999
Daniel	M	22694	1999
Tyler	M	22665	1999
Emily	F	25956	2000
Hannah	F	23082	2000
Madison	F	19968	2000
Ashley	F	17997	2000
Sarah	F	17702	2000
Alexis	F	17629	2000
Samantha	F	17265	2000
Jessica	F	15709	2000
Elizabeth	F	15099	2000
Taylor	F	15078	2000
Jacob	M	34477	2000
Michael	M	32037	2000
Matthew	M	28573	2000
Joshua	M	27537	2000
Christopher	M	24932	2000
Nicholas	M	24652	2000
Andrew	M	23641	2000
Joseph	M	22831	2000
Daniel	M	22319	2000
Tyler	M	21504	2000
Emily	F	25057	2001
Madison	F	22164	2001
Hannah	F	20716	2001
Ashley	F	16527	2001
Alexis	F	16402	2001
Sarah	F	15899	2001
Samantha	F	15864	2001
Abigail	F	14807	2001
Elizabeth	F	14786	2001
Olivia	F	13977	2001
Jacob	M	32545	2001
Michael	M	29683	2001
Matthew	M	26808	2001
Joshua	M	26015	2001
Christopher	M	23126	2001
Nicholas	M	22845	2001
Andrew	M	22411	2001
Joseph	M	22011	2001
Daniel	M	20989	2001
William	M	20101	2001
Emily	F	24464	2002
Madison	F	21773	2002
Hannah	F	18822	2002
Emma	F	16540	2002
Alexis	F	15636	2002
Ashley	F	15344	2002
Abigail	F	15298	2002
Sarah	F	14760	2002
Samantha	F	14666	2002
Olivia	F	14629	2002
Jacob	M	30574	2002
Michael	M	28245	2002
Joshua	M	25993	2002
Matthew	M	25153	2002
Ethan	M	22109	2002
Andrew	M	22019	2002
Joseph	M	21895	2002
Christopher	M	21684	2002
Nicholas	M	21390	2002
Daniel	M	21316	2002
Emily	F	25691	2003
Emma	F	22706	2003
Madison	F	20199	2003
Hannah	F	17637	2003
Olivia	F	16148	2003
Abigail	F	15928	2003
Alexis	F	14867	2003
Ashley	F	14514	2003
Elizabeth	F	14103	2003
Samantha	F	13867	2003
Jacob	M	29638	2003
Michael	M	27121	2003
Joshua	M	25095	2003
Matthew	M	24001	2003
Andrew	M	22153	2003
Joseph	M	21367	2003
Ethan	M	21357	2003
Daniel	M	21039	2003
Christopher	M	20749	2003
Anthony	M	20145	2003
Emily	F	25037	2004
Emma	F	21607	2004
Madison	F	20622	2004
Olivia	F	16105	2004
Hannah	F	15605	2004
Abigail	F	15426	2004
Isabella	F	15017	2004
Ashley	F	14373	2004
Samantha	F	13783	2004
Elizabeth	F	13561	2004
Jacob	M	27881	2004
Michael	M	25458	2004
Joshua	M	24204	2004
Matthew	M	22874	2004
Ethan	M	22206	2004
Andrew	M	21703	2004
Daniel	M	20983	2004
William	M	20225	2004
Joseph	M	20125	2004
Christopher	M	19630	2004
Emily	F	23940	2005
Emma	F	20344	2005
Madison	F	19568	2005
Abigail	F	15749	2005
Olivia	F	15693	2005
Isabella	F	15186	2005
Hannah	F	14845	2005
Samantha	F	13638	2005
Ava	F	13605	2005
Ashley	F	13274	2005
Jacob	M	25833	2005
Michael	M	23815	2005
Joshua	M	23250	2005
Matthew	M	21468	2005
Ethan	M	21312	2005
Andrew	M	20730	2005
Daniel	M	20211	2005
Anthony	M	19379	2005
Joseph	M	19217	2005
Christopher	M	19168	2005
Emily	F	21404	2006
Emma	F	19119	2006
Madison	F	18626	2006
Isabella	F	18225	2006
Ava	F	16939	2006
Abigail	F	15628	2006
Olivia	F	15498	2006
Hannah	F	14544	2006
